OEP,CATEGORÍA,ESPECIALIDAD,PLAZAS,RESERVA DISCAPACIDAD,TOTAL PLAZAS,FECHA PUBLICACIÓN BOJA,ENLACE,ACCESO LIBRE/PROMOCIÓN INTERNA
2014,FACULTATIVO/A ESPECIALISTA DE ÁREA,CIRUGÍA GENERAL Y APARATO DIGESTIVO,1,0,1,Boletín número 241 de 11/12/2014 ,http://www.juntadeandalucia.es/boja/2014/241/BOJA14-241-00005-20950-01_00060185.pdf ,ACCESO LIBRE
2014,FACULTATIVO/A ESPECIALISTA DE ÁREA,CIRUGÍA ORTOPÉDICA Y TRAUMATOLOGÍA,1,0,1,Boletín número 241 de 11/12/2014 ,http://www.juntadeandalucia.es/boja/2014/241/BOJA14-241-00005-20950-01_00060185.pdf ,ACCESO LIBRE
2014,FACULTATIVO/A ESPECIALISTA DE ÁREA,OFTALMOLOGÍA,1,0,1,Boletín número 241 de 11/12/2014 ,http://www.juntadeandalucia.es/boja/2014/241/BOJA14-241-00005-20950-01_00060185.pdf ,ACCESO LIBRE
2014,FACULTATIVO/A ESPECIALISTA DE ÁREA,OTORRINOLARINGOLOGÍA,3,1,4,Boletín número 241 de 11/12/2014 ,http://www.juntadeandalucia.es/boja/2014/241/BOJA14-241-00005-20950-01_00060185.pdf ,ACCESO LIBRE
2014,FACULTATIVO/A ESPECIALISTA DE ÁREA,UROLOGÍA,3,0,3,Boletín número 241 de 11/12/2014 ,http://www.juntadeandalucia.es/boja/2014/241/BOJA14-241-00005-20950-01_00060185.pdf ,ACCESO LIBRE
2014,FACULTATIVO/A ESPECIALISTA DE ÁREA,OBSTETRICIA Y GINECOLOGÍA,2,0,2,Boletín número 241 de 11/12/2014 ,http://www.juntadeandalucia.es/boja/2014/241/BOJA14-241-00005-20950-01_00060185.pdf ,ACCESO LIBRE
2014,FACULTATIVO/A ESPECIALISTA DE ÁREA,PEDIATRÍA,1,0,1,Boletín número 241 de 11/12/2014 ,http://www.juntadeandalucia.es/boja/2014/241/BOJA14-241-00005-20950-01_00060185.pdf ,ACCESO LIBRE
2014,FACULTATIVO/A ESPECIALISTA DE ÁREA,MEDICINA FÍSICA Y REHABILITACIÓN,3,0,3,Boletín número 241 de 11/12/2014 ,http://www.juntadeandalucia.es/boja/2014/241/BOJA14-241-00005-20950-01_00060185.pdf ,ACCESO LIBRE
2014,MÉDICO/A FAMILIA ATENCIÓN PRIMARIA,,10,1,11,Boletín número 241 de 11/12/2014 ,http://www.juntadeandalucia.es/boja/2014/241/BOJA14-241-00005-20950-01_00060185.pdf ,ACCESO LIBRE
2014,PEDIATRA ATENCIÓN PRIMARIA,,2,0,2,Boletín número 241 de 11/12/2014 ,http://www.juntadeandalucia.es/boja/2014/241/BOJA14-241-00005-20950-01_00060185.pdf ,ACCESO LIBRE
2014,ENFERMERÍA,,62,4,66,Boletín número 241 de 11/12/2014 ,http://www.juntadeandalucia.es/boja/2014/241/BOJA14-241-00005-20950-01_00060185.pdf ,ACCESO LIBRE
2014,FISIOTERAPEUTA,,2,1,3,Boletín número 241 de 11/12/2014 ,http://www.juntadeandalucia.es/boja/2014/241/BOJA14-241-00005-20950-01_00060185.pdf ,ACCESO LIBRE
2014,MATRÓN/A,,1,1,2,Boletín número 241 de 11/12/2014 ,http://www.juntadeandalucia.es/boja/2014/241/BOJA14-241-00005-20950-01_00060185.pdf ,ACCESO LIBRE
2014,AUXILIAR DE ENFERMERÍA,,65,4,69,Boletín número 241 de 11/12/2014 ,http://www.juntadeandalucia.es/boja/2014/241/BOJA14-241-00005-20950-01_00060185.pdf ,ACCESO LIBRE
2014,TÉCNICO/A ESPECIALISTA,LABORATORIO,4,0,4,Boletín número 241 de 11/12/2014 ,http://www.juntadeandalucia.es/boja/2014/241/BOJA14-241-00005-20950-01_00060185.pdf ,ACCESO LIBRE
2014,TÉCNICO/A ESPECIALISTA,RADIODIAGNÓSTICO,4,0,4,Boletín número 241 de 11/12/2014 ,http://www.juntadeandalucia.es/boja/2014/241/BOJA14-241-00005-20950-01_00060185.pdf ,ACCESO LIBRE
2014,TÉCNICO/A FUNCIÓN ADMINISTRATIVA,ADMINISTRACIÓN GENERAL,7,1,8,Boletín número 241 de 11/12/2014 ,http://www.juntadeandalucia.es/boja/2014/241/BOJA14-241-00005-20950-01_00060185.pdf ,ACCESO LIBRE
2014,TÉCNICO/A FUNCIÓN ADMINISTRATIVA,ADMINISTRACIÓN GENERAL,7,0,7,Boletín número 241 de 11/12/2014 ,http://www.juntadeandalucia.es/boja/2014/241/BOJA14-241-00005-20950-01_00060185.pdf ,ACCESO LIBRE
2014,ADMINISTRATIVO/A,,16,2,18,Boletín número 241 de 11/12/2014 ,http://www.juntadeandalucia.es/boja/2014/241/BOJA14-241-00005-20950-01_00060185.pdf ,ACCESO LIBRE
2014,AUXILIAR ADMINISTRATIVO/A,,12,1,13,Boletín número 241 de 11/12/2014 ,http://www.juntadeandalucia.es/boja/2014/241/BOJA14-241-00005-20950-01_00060185.pdf ,ACCESO LIBRE
2014,CELADOR/A,,20,2,22,Boletín número 241 de 11/12/2014 ,http://www.juntadeandalucia.es/boja/2014/241/BOJA14-241-00005-20950-01_00060185.pdf ,ACCESO LIBRE
2014,CELADOR/A CONDUCTOR/A,,4,0,4,Boletín número 241 de 11/12/2014 ,http://www.juntadeandalucia.es/boja/2014/241/BOJA14-241-00005-20950-01_00060185.pdf ,ACCESO LIBRE
2014,COCINERO/A,,0,1,1,Boletín número 241 de 11/12/2014 ,http://www.juntadeandalucia.es/boja/2014/241/BOJA14-241-00005-20950-01_00060185.pdf ,ACCESO LIBRE
2014,PINCHE,,6,1,7,Boletín número 241 de 11/12/2014 ,http://www.juntadeandalucia.es/boja/2014/241/BOJA14-241-00005-20950-01_00060185.pdf ,ACCESO LIBRE
2014,TELEFONISTA,,4,1,5,Boletín número 241 de 11/12/2014 ,http://www.juntadeandalucia.es/boja/2014/241/BOJA14-241-00005-20950-01_00060185.pdf ,ACCESO LIBRE
2014,FACULTATIVO/A ESPECIALISTA DE ÁREA,MEDICINA INTENSIVA,1,0,1,Boletín número 241 de 11/12/2014 ,http://www.juntadeandalucia.es/boja/2014/241/BOJA14-241-00005-20950-01_00060185.pdf ,PROMOCIÓN INTERNA
2014,FACULTATIVO/A ESPECIALISTA DE ÁREA,FARMACIA HOSPITALARIA,2,0,2,Boletín número 241 de 11/12/2014 ,http://www.juntadeandalucia.es/boja/2014/241/BOJA14-241-00005-20950-01_00060185.pdf ,PROMOCIÓN INTERNA
2014,FACULTATIVO/A ESPECIALISTA DE ÁREA,PSICOLOGÍA CLÍNICA,2,0,2,Boletín número 241 de 11/12/2014 ,http://www.juntadeandalucia.es/boja/2014/241/BOJA14-241-00005-20950-01_00060185.pdf ,PROMOCIÓN INTERNA
2014,FACULTATIVO/A ESPECIALISTA DE ÁREA,HEMATOLOGÍA Y HEMOTERAPIA,0,0,0,Boletín número 241 de 11/12/2014 ,http://www.juntadeandalucia.es/boja/2014/241/BOJA14-241-00005-20950-01_00060185.pdf ,PROMOCIÓN INTERNA
2014,FACULTATIVO/A ESPECIALISTA DE ÁREA,ANATOMÍA PATOLÓGICA,1,0,1,Boletín número 241 de 11/12/2014 ,http://www.juntadeandalucia.es/boja/2014/241/BOJA14-241-00005-20950-01_00060185.pdf ,PROMOCIÓN INTERNA
2014,FACULTATIVO/A ESPECIALISTA DE ÁREA,ANESTESIOLOGÍA Y REANIMACIÓN,1,0,1,Boletín número 241 de 11/12/2014 ,http://www.juntadeandalucia.es/boja/2014/241/BOJA14-241-00005-20950-01_00060185.pdf ,PROMOCIÓN INTERNA
2014,FACULTATIVO/A ESPECIALISTA DE ÁREA,MEDICINA INTERNA,1,0,1,Boletín número 241 de 11/12/2014 ,http://www.juntadeandalucia.es/boja/2014/241/BOJA14-241-00005-20950-01_00060185.pdf ,PROMOCIÓN INTERNA
2014,FACULTATIVO/A ESPECIALISTA DE ÁREA,NEUMOLOGÍA,2,1,3,Boletín número 241 de 11/12/2014 ,http://www.juntadeandalucia.es/boja/2014/241/BOJA14-241-00005-20950-01_00060185.pdf ,PROMOCIÓN INTERNA
2014,FACULTATIVO/A ESPECIALISTA DE ÁREA,CIRUGÍA GENERAL Y APARATO DIGESTIVO,1,0,1,Boletín número 241 de 11/12/2014 ,http://www.juntadeandalucia.es/boja/2014/241/BOJA14-241-00005-20950-01_00060185.pdf ,PROMOCIÓN INTERNA
2014,FACULTATIVO/A ESPECIALISTA DE ÁREA,CIRUGÍA ORTOPÉDICA Y TRAUMATOLOGÍA,0,0,0,Boletín número 241 de 11/12/2014 ,http://www.juntadeandalucia.es/boja/2014/241/BOJA14-241-00005-20950-01_00060185.pdf ,PROMOCIÓN INTERNA
2014,FACULTATIVO/A ESPECIALISTA DE ÁREA,OFTALMOLOGÍA,1,0,1,Boletín número 241 de 11/12/2014 ,http://www.juntadeandalucia.es/boja/2014/241/BOJA14-241-00005-20950-01_00060185.pdf ,PROMOCIÓN INTERNA
2014,FACULTATIVO/A ESPECIALISTA DE ÁREA,OTORRINOLARINGOLOGÍA,1,0,1,Boletín número 241 de 11/12/2014 ,http://www.juntadeandalucia.es/boja/2014/241/BOJA14-241-00005-20950-01_00060185.pdf ,PROMOCIÓN INTERNA
2014,FACULTATIVO/A ESPECIALISTA DE ÁREA,UROLOGÍA,0,0,0,Boletín número 241 de 11/12/2014 ,http://www.juntadeandalucia.es/boja/2014/241/BOJA14-241-00005-20950-01_00060185.pdf ,PROMOCIÓN INTERNA
2014,FACULTATIVO/A ESPECIALISTA DE ÁREA,OBSTETRICIA Y GINECOLOGÍA,0,0,0,Boletín número 241 de 11/12/2014 ,http://www.juntadeandalucia.es/boja/2014/241/BOJA14-241-00005-20950-01_00060185.pdf ,PROMOCIÓN INTERNA
2014,FACULTATIVO/A ESPECIALISTA DE ÁREA,PEDIATRÍA,1,0,1,Boletín número 241 de 11/12/2014 ,http://www.juntadeandalucia.es/boja/2014/241/BOJA14-241-00005-20950-01_00060185.pdf ,PROMOCIÓN INTERNA
2014,FACULTATIVO/A ESPECIALISTA DE ÁREA,MEDICINA FÍSICA Y REHABILITACIÓN,1,0,1,Boletín número 241 de 11/12/2014 ,http://www.juntadeandalucia.es/boja/2014/241/BOJA14-241-00005-20950-01_00060185.pdf ,PROMOCIÓN INTERNA
2014,MÉDICO/A FAMILIA ATENCIÓN PRIMARIA,,6,0,6,Boletín número 241 de 11/12/2014 ,http://www.juntadeandalucia.es/boja/2014/241/BOJA14-241-00005-20950-01_00060185.pdf ,PROMOCIÓN INTERNA
2014,PEDIATRA ATENCIÓN PRIMARIA,,2,0,2,Boletín número 241 de 11/12/2014 ,http://www.juntadeandalucia.es/boja/2014/241/BOJA14-241-00005-20950-01_00060185.pdf ,PROMOCIÓN INTERNA
2014,ENFERMERÍA,,51,4,55,Boletín número 241 de 11/12/2014 ,http://www.juntadeandalucia.es/boja/2014/241/BOJA14-241-00005-20950-01_00060185.pdf ,PROMOCIÓN INTERNA
2014,FISIOTERAPEUTA,,2,0,2,Boletín número 241 de 11/12/2014 ,http://www.juntadeandalucia.es/boja/2014/241/BOJA14-241-00005-20950-01_00060185.pdf ,PROMOCIÓN INTERNA
2014,MATRÓN/A,,1,0,1,Boletín número 241 de 11/12/2014 ,http://www.juntadeandalucia.es/boja/2014/241/BOJA14-241-00005-20950-01_00060185.pdf ,PROMOCIÓN INTERNA
2014,AUXILIAR DE ENFERMERÍA,,52,4,56,Boletín número 241 de 11/12/2014 ,http://www.juntadeandalucia.es/boja/2014/241/BOJA14-241-00005-20950-01_00060185.pdf ,PROMOCIÓN INTERNA
2014,TÉCNICO/A ESPECIALISTA,LABORATORIO,3,1,4,Boletín número 241 de 11/12/2014 ,http://www.juntadeandalucia.es/boja/2014/241/BOJA14-241-00005-20950-01_00060185.pdf ,PROMOCIÓN INTERNA
2014,TÉCNICO/A ESPECIALISTA,RADIODIAGNÓSTICO,2,0,2,Boletín número 241 de 11/12/2014 ,http://www.juntadeandalucia.es/boja/2014/241/BOJA14-241-00005-20950-01_00060185.pdf ,PROMOCIÓN INTERNA
2014,TÉCNICO/A FUNCIÓN ADMINISTRATIVA,ADMINISTRACIÓN GENERAL,4,1,5,Boletín número 241 de 11/12/2014 ,http://www.juntadeandalucia.es/boja/2014/241/BOJA14-241-00005-20950-01_00060185.pdf ,PROMOCIÓN INTERNA
2014,TÉCNICO/A FUNCIÓN ADMINISTRATIVA,ADMINISTRACIÓN GENERAL,4,0,4,Boletín número 241 de 11/12/2014 ,http://www.juntadeandalucia.es/boja/2014/241/BOJA14-241-00005-20950-01_00060185.pdf ,PROMOCIÓN INTERNA
2014,ADMINISTRATIVO/A,,20,2,22,Boletín número 241 de 11/12/2014 ,http://www.juntadeandalucia.es/boja/2014/241/BOJA14-241-00005-20950-01_00060185.pdf ,PROMOCIÓN INTERNA
2014,AUXILIAR ADMINISTRATIVO/A,,10,1,11,Boletín número 241 de 11/12/2014 ,http://www.juntadeandalucia.es/boja/2014/241/BOJA14-241-00005-20950-01_00060185.pdf ,PROMOCIÓN INTERNA
2014,CELADOR/A,,17,1,18,Boletín número 241 de 11/12/2014 ,http://www.juntadeandalucia.es/boja/2014/241/BOJA14-241-00005-20950-01_00060185.pdf ,PROMOCIÓN INTERNA
2014,CELADOR/A CONDUCTOR/A,,4,0,4,Boletín número 241 de 11/12/2014 ,http://www.juntadeandalucia.es/boja/2014/241/BOJA14-241-00005-20950-01_00060185.pdf ,PROMOCIÓN INTERNA
2014,COCINERO/A,,0,0,0,Boletín número 241 de 11/12/2014 ,http://www.juntadeandalucia.es/boja/2014/241/BOJA14-241-00005-20950-01_00060185.pdf ,PROMOCIÓN INTERNA
2014,PINCHE,,1,0,1,Boletín número 241 de 11/12/2014 ,http://www.juntadeandalucia.es/boja/2014/241/BOJA14-241-00005-20950-01_00060185.pdf ,PROMOCIÓN INTERNA
2014,TELEFONISTA,,1,0,1,Boletín número 241 de 11/12/2014 ,http://www.juntadeandalucia.es/boja/2014/241/BOJA14-241-00005-20950-01_00060185.pdf ,PROMOCIÓN INTERNA
2013,FACULTATIVO/A ESPECIALISTA DE ÁREA,MEDICINA INTENSIVA,5,0,5,Boletín número 242 de 12/12/2013 ,http://www.juntadeandalucia.es/boja/2013/242/BOJA13-242-00004-20173-01_00038696.pdf ,ACCESO LIBRE
2013,FACULTATIVO/A ESPECIALISTA DE ÁREA,PSIQUIATRÍA,7,0,7,Boletín número 242 de 12/12/2013 ,http://www.juntadeandalucia.es/boja/2013/242/BOJA13-242-00004-20173-01_00038696.pdf ,ACCESO LIBRE
2013,FACULTATIVO/A ESPECIALISTA DE ÁREA,RADIODIAGNÓSTICO,7,0,7,Boletín número 242 de 12/12/2013 ,http://www.juntadeandalucia.es/boja/2013/242/BOJA13-242-00004-20173-01_00038696.pdf ,ACCESO LIBRE
2013,FACULTATIVO/A ESPECIALISTA DE ÁREA,ANESTESIOLOGÍA Y REANIMACIÓN,10,1,11,Boletín número 242 de 12/12/2013 ,http://www.juntadeandalucia.es/boja/2013/242/BOJA13-242-00004-20173-01_00038696.pdf ,ACCESO LIBRE
2013,FACULTATIVO/A ESPECIALISTA DE ÁREA,MEDICINA INTERNA,8,1,9,Boletín número 242 de 12/12/2013 ,http://www.juntadeandalucia.es/boja/2013/242/BOJA13-242-00004-20173-01_00038696.pdf ,ACCESO LIBRE
2013,FACULTATIVO/A ESPECIALISTA DE ÁREA,CARDIOLOGÍA,5,0,5,Boletín número 242 de 12/12/2013 ,http://www.juntadeandalucia.es/boja/2013/242/BOJA13-242-00004-20173-01_00038696.pdf ,ACCESO LIBRE
2013,FACULTATIVO/A ESPECIALISTA DE ÁREA,MEDICINA INTENSIVA,5,0,5,Boletín número 242 de 12/12/2013 ,http://www.juntadeandalucia.es/boja/2013/242/BOJA13-242-00004-20173-01_00038696.pdf ,ACCESO LIBRE
2013,FACULTATIVO/A ESPECIALISTA DE ÁREA,PSIQUIATRÍA,7,0,7,Boletín número 242 de 12/12/2013 ,http://www.juntadeandalucia.es/boja/2013/242/BOJA13-242-00004-20173-01_00038696.pdf ,ACCESO LIBRE
2013,FACULTATIVO/A ESPECIALISTA DE ÁREA,RADIODIAGNÓSTICO,7,0,7,Boletín número 242 de 12/12/2013 ,http://www.juntadeandalucia.es/boja/2013/242/BOJA13-242-00004-20173-01_00038696.pdf ,ACCESO LIBRE
2013,FACULTATIVO/A ESPECIALISTA DE ÁREA,ANESTESIOLOGÍA Y REANIMACIÓN,10,1,11,Boletín número 242 de 12/12/2013 ,http://www.juntadeandalucia.es/boja/2013/242/BOJA13-242-00004-20173-01_00038696.pdf ,ACCESO LIBRE
2013,FACULTATIVO/A ESPECIALISTA DE ÁREA,MEDICINA INTERNA,8,1,9,Boletín número 242 de 12/12/2013 ,http://www.juntadeandalucia.es/boja/2013/242/BOJA13-242-00004-20173-01_00038696.pdf ,ACCESO LIBRE
2013,FACULTATIVO/A ESPECIALISTA DE ÁREA,CARDIOLOGÍA,5,0,5,Boletín número 242 de 12/12/2013 ,http://www.juntadeandalucia.es/boja/2013/242/BOJA13-242-00004-20173-01_00038696.pdf ,ACCESO LIBRE
2013,FACULTATIVO/A ESPECIALISTA DE ÁREA,APARATO DIGESTIVO,5,0,5,Boletín número 242 de 12/12/2013 ,http://www.juntadeandalucia.es/boja/2013/242/BOJA13-242-00004-20173-01_00038696.pdf ,ACCESO LIBRE
2013,FACULTATIVO/A ESPECIALISTA DE ÁREA,CIRUGÍA GENERAL Y APARATO DIGESTIVO,7,0,7,Boletín número 242 de 12/12/2013 ,http://www.juntadeandalucia.es/boja/2013/242/BOJA13-242-00004-20173-01_00038696.pdf ,ACCESO LIBRE
2013,FACULTATIVO/A ESPECIALISTA DE ÁREA,CIRUGÍA ORTOPÉDICA Y TRAUMATOLOGÍA,7,0,7,Boletín número 242 de 12/12/2013 ,http://www.juntadeandalucia.es/boja/2013/242/BOJA13-242-00004-20173-01_00038696.pdf ,ACCESO LIBRE
2013,FACULTATIVO/A ESPECIALISTA DE ÁREA,OFTALMOLOGÍA,5,0,5,Boletín número 242 de 12/12/2013 ,http://www.juntadeandalucia.es/boja/2013/242/BOJA13-242-00004-20173-01_00038696.pdf ,ACCESO LIBRE
2013,FACULTATIVO/A ESPECIALISTA DE ÁREA,OBSTETRICIA Y GINECOLOGÍA,7,1,8,Boletín número 242 de 12/12/2013 ,http://www.juntadeandalucia.es/boja/2013/242/BOJA13-242-00004-20173-01_00038696.pdf ,ACCESO LIBRE
2013,FACULTATIVO/A ESPECIALISTA DE ÁREA,PEDIATRÍA,7,1,8,Boletín número 242 de 12/12/2013 ,http://www.juntadeandalucia.es/boja/2013/242/BOJA13-242-00004-20173-01_00038696.pdf ,ACCESO LIBRE
2013,MÉDICO/A FAMILIA EBAP,,33,2,35,Boletín número 242 de 12/12/2013 ,http://www.juntadeandalucia.es/boja/2013/242/BOJA13-242-00004-20173-01_00038696.pdf ,ACCESO LIBRE
2013,PEDIATRA EBAP,,13,1,14,Boletín número 242 de 12/12/2013 ,http://www.juntadeandalucia.es/boja/2013/242/BOJA13-242-00004-20173-01_00038696.pdf ,ACCESO LIBRE
2013,DIPLOMADOS/AS ENFERMERÍA,,118,10,128,Boletín número 242 de 12/12/2013 ,http://www.juntadeandalucia.es/boja/2013/242/BOJA13-242-00004-20173-01_00038696.pdf ,ACCESO LIBRE
2013,FISIOTERAPEUTA,,5,0,5,Boletín número 242 de 12/12/2013 ,http://www.juntadeandalucia.es/boja/2013/242/BOJA13-242-00004-20173-01_00038696.pdf ,ACCESO LIBRE
2013,MATRÓN/A,,6,0,6,Boletín número 242 de 12/12/2013 ,http://www.juntadeandalucia.es/boja/2013/242/BOJA13-242-00004-20173-01_00038696.pdf ,ACCESO LIBRE
2013,AUXILIAR DE ENFERMERÍA,,100,9,109,Boletín número 242 de 12/12/2013 ,http://www.juntadeandalucia.es/boja/2013/242/BOJA13-242-00004-20173-01_00038696.pdf ,ACCESO LIBRE
2013,TÉCNICO/A ESPECIALISTA,LABORATORIO,11,1,12,Boletín número 242 de 12/12/2013 ,http://www.juntadeandalucia.es/boja/2013/242/BOJA13-242-00004-20173-01_00038696.pdf ,ACCESO LIBRE
2013,TÉCNICO/A ESPECIALISTA,RADIODIAGNÓSTICO,7,1,8,Boletín número 242 de 12/12/2013 ,http://www.juntadeandalucia.es/boja/2013/242/BOJA13-242-00004-20173-01_00038696.pdf ,ACCESO LIBRE
2013,TRABAJADOR/A SOCIAL,,5,0,5,Boletín número 242 de 12/12/2013 ,http://www.juntadeandalucia.es/boja/2013/242/BOJA13-242-00004-20173-01_00038696.pdf ,ACCESO LIBRE
2013,ADMINISTRATIVO/A,,19,1,20,Boletín número 242 de 12/12/2013 ,http://www.juntadeandalucia.es/boja/2013/242/BOJA13-242-00004-20173-01_00038696.pdf ,ACCESO LIBRE
2013,AUXILIAR ADMINISTRATIVO/A,,36,3,39,Boletín número 242 de 12/12/2013 ,http://www.juntadeandalucia.es/boja/2013/242/BOJA13-242-00004-20173-01_00038696.pdf ,ACCESO LIBRE
2013,CELADOR/A,,36,4,40,Boletín número 242 de 12/12/2013 ,http://www.juntadeandalucia.es/boja/2013/242/BOJA13-242-00004-20173-01_00038696.pdf ,ACCESO LIBRE
2013,CELADOR/A CONDUCTOR/A,,11,1,12,Boletín número 242 de 12/12/2013 ,http://www.juntadeandalucia.es/boja/2013/242/BOJA13-242-00004-20173-01_00038696.pdf ,ACCESO LIBRE
2013,COCINERO/A,,5,0,5,Boletín número 242 de 12/12/2013 ,http://www.juntadeandalucia.es/boja/2013/242/BOJA13-242-00004-20173-01_00038696.pdf ,ACCESO LIBRE
2013,LAVANDERÍA/PLANCHADO,,18,1,19,Boletín número 242 de 12/12/2013 ,http://www.juntadeandalucia.es/boja/2013/242/BOJA13-242-00004-20173-01_00038696.pdf ,ACCESO LIBRE
2013,PINCHE,,26,2,28,Boletín número 242 de 12/12/2013 ,http://www.juntadeandalucia.es/boja/2013/242/BOJA13-242-00004-20173-01_00038696.pdf ,ACCESO LIBRE
2013,,MEDICINA INTENSIVA,4,0,4,Boletín número 242 de 12/12/2013 ,http://www.juntadeandalucia.es/boja/2013/242/BOJA13-242-00004-20173-01_00038696.pdf ,PROMOCIÓN INTERNA
2013,,PSIQUIATRÍA,2,0,2,Boletín número 242 de 12/12/2013 ,http://www.juntadeandalucia.es/boja/2013/242/BOJA13-242-00004-20173-01_00038696.pdf ,PROMOCIÓN INTERNA
2013,,RADIODIAGNÓSTICO,1,0,1,Boletín número 242 de 12/12/2013 ,http://www.juntadeandalucia.es/boja/2013/242/BOJA13-242-00004-20173-01_00038696.pdf ,PROMOCIÓN INTERNA
2013,,ANESTESIOLOGÍA Y REANIMACIÓN,3,0,3,Boletín número 242 de 12/12/2013 ,http://www.juntadeandalucia.es/boja/2013/242/BOJA13-242-00004-20173-01_00038696.pdf ,PROMOCIÓN INTERNA
2013,,MEDICINA INTERNA,8,1,9,Boletín número 242 de 12/12/2013 ,http://www.juntadeandalucia.es/boja/2013/242/BOJA13-242-00004-20173-01_00038696.pdf ,PROMOCIÓN INTERNA
2013,,CARDIOLOGÍA,1,0,1,Boletín número 242 de 12/12/2013 ,http://www.juntadeandalucia.es/boja/2013/242/BOJA13-242-00004-20173-01_00038696.pdf ,PROMOCIÓN INTERNA
2013,FACULTATIVO/A ESPECIALISTA DE ÁREA,APARATO DIGESTIVO,1,0,1,Boletín número 242 de 12/12/2013 ,http://www.juntadeandalucia.es/boja/2013/242/BOJA13-242-00004-20173-01_00038696.pdf ,PROMOCIÓN INTERNA
2013,FACULTATIVO/A ESPECIALISTA DE ÁREA,CIRUGÍA GENERAL Y APARATO DIGESTIVO,2,0,2,Boletín número 242 de 12/12/2013 ,http://www.juntadeandalucia.es/boja/2013/242/BOJA13-242-00004-20173-01_00038696.pdf ,PROMOCIÓN INTERNA
2013,FACULTATIVO/A ESPECIALISTA DE ÁREA,CIRUGÍA ORTOPÉDICA Y TRAUMATOLOGÍA,1,0,1,Boletín número 242 de 12/12/2013 ,http://www.juntadeandalucia.es/boja/2013/242/BOJA13-242-00004-20173-01_00038696.pdf ,PROMOCIÓN INTERNA
2013,FACULTATIVO/A ESPECIALISTA DE ÁREA,OFTALMOLOGÍA,2,0,2,Boletín número 242 de 12/12/2013 ,http://www.juntadeandalucia.es/boja/2013/242/BOJA13-242-00004-20173-01_00038696.pdf ,PROMOCIÓN INTERNA
2013,FACULTATIVO/A ESPECIALISTA DE ÁREA,OBSTETRICIA Y GINECOLOGÍA,1,0,1,Boletín número 242 de 12/12/2013 ,http://www.juntadeandalucia.es/boja/2013/242/BOJA13-242-00004-20173-01_00038696.pdf ,PROMOCIÓN INTERNA
2013,FACULTATIVO/A ESPECIALISTA DE ÁREA,PEDIATRÍA,7,1,8,Boletín número 242 de 12/12/2013 ,http://www.juntadeandalucia.es/boja/2013/242/BOJA13-242-00004-20173-01_00038696.pdf ,PROMOCIÓN INTERNA
2013,MÉDICO/A FAMILIA EBAP,,14,1,15,Boletín número 242 de 12/12/2013 ,http://www.juntadeandalucia.es/boja/2013/242/BOJA13-242-00004-20173-01_00038696.pdf ,PROMOCIÓN INTERNA
2013,PEDIATRA EBAP,,6,0,6,Boletín número 242 de 12/12/2013 ,http://www.juntadeandalucia.es/boja/2013/242/BOJA13-242-00004-20173-01_00038696.pdf ,PROMOCIÓN INTERNA
2013,DIPLOMADOS/AS ENFERMERÍA,,118,10,128,Boletín número 242 de 12/12/2013 ,http://www.juntadeandalucia.es/boja/2013/242/BOJA13-242-00004-20173-01_00038696.pdf ,PROMOCIÓN INTERNA
2013,FISIOTERAPEUTA,,5,0,5,Boletín número 242 de 12/12/2013 ,http://www.juntadeandalucia.es/boja/2013/242/BOJA13-242-00004-20173-01_00038696.pdf ,PROMOCIÓN INTERNA
2013,MATRÓN/A,,6,0,6,Boletín número 242 de 12/12/2013 ,http://www.juntadeandalucia.es/boja/2013/242/BOJA13-242-00004-20173-01_00038696.pdf ,PROMOCIÓN INTERNA
2013,AUXILIAR DE ENFERMERÍA,,64,6,70,Boletín número 242 de 12/12/2013 ,http://www.juntadeandalucia.es/boja/2013/242/BOJA13-242-00004-20173-01_00038696.pdf ,PROMOCIÓN INTERNA
2013,TÉCNICO/A ESPECIALISTA,LABORATORIO,5,0,5,Boletín número 242 de 12/12/2013 ,http://www.juntadeandalucia.es/boja/2013/242/BOJA13-242-00004-20173-01_00038696.pdf ,PROMOCIÓN INTERNA
2013,TÉCNICO/A ESPECIALISTA,RADIODIAGNÓSTICO,3,0,3,Boletín número 242 de 12/12/2013 ,http://www.juntadeandalucia.es/boja/2013/242/BOJA13-242-00004-20173-01_00038696.pdf ,PROMOCIÓN INTERNA
2013,TRABAJADOR/A SOCIAL,,2,0,2,Boletín número 242 de 12/12/2013 ,http://www.juntadeandalucia.es/boja/2013/242/BOJA13-242-00004-20173-01_00038696.pdf ,PROMOCIÓN INTERNA
2013,ADMINISTRATIVO/A,,19,1,20,Boletín número 242 de 12/12/2013 ,http://www.juntadeandalucia.es/boja/2013/242/BOJA13-242-00004-20173-01_00038696.pdf ,PROMOCIÓN INTERNA
2013,AUXILIAR ADMINISTRATIVO/A,,35,4,39,Boletín número 242 de 12/12/2013 ,http://www.juntadeandalucia.es/boja/2013/242/BOJA13-242-00004-20173-01_00038696.pdf ,PROMOCIÓN INTERNA
2013,CELADOR/A,,7,1,8,Boletín número 242 de 12/12/2013 ,http://www.juntadeandalucia.es/boja/2013/242/BOJA13-242-00004-20173-01_00038696.pdf ,PROMOCIÓN INTERNA
